customer_id,email,first_name,last_name,phone,is_active,created_at,updated_at
3274,paul.thompson.3274@retailflow.com,Paul,Thompson,+1-421-688-1807,true,2024-02-09 20:08:22+00,2024-02-09 20:08:22+00
3275,richard.white.3275@retailflow.com,Richard,White,+1-363-299-1010,true,2024-07-05 20:08:22+00,2024-07-05 20:08:22+00
3276,mary.clark.3276@retailflow.com,Mary,Clark,+1-431-362-2435,true,2024-07-08 20:08:22+00,2024-07-08 20:08:22+00
3277,steven.torres.3277@retailflow.com,Steven,Torres,+1-922-905-9452,true,2024-01-03 20:08:22+00,2024-01-03 20:08:22+00
3278,betty.thomas.3278@retailflow.com,Betty,Thomas,+1-492-338-1033,true,2024-11-04 20:08:22+00,2024-11-04 20:08:22+00
3279,charles.jackson.3279@retailflow.com,Charles,Jackson,+1-777-893-8434,true,2024-01-01 20:08:22+00,2024-01-01 20:08:22+00
3280,patricia.lopez.3280@retailflow.com,Patricia,Lopez,+1-498-351-5538,true,2023-10-29 20:08:22+00,2023-10-29 20:08:22+00
3281,richard.davis.3281@retailflow.com,Richard,Davis,+1-585-397-4629,true,2025-08-16 20:08:22+00,2025-08-16 20:08:22+00
3282,jennifer.torres.3282@retailflow.com,Jennifer,Torres,+1-954-229-8961,true,2025-08-31 20:08:22+00,2025-08-31 20:08:22+00
3283,elizabeth.jackson.3283@retailflow.com,Elizabeth,Jackson,+1-867-838-6897,false,2025-07-03 20:08:22+00,2025-07-03 20:08:22+00
3284,patricia.garcia.3284@retailflow.com,Patricia,Garcia,+1-292-992-8594,true,2024-08-13 20:08:22+00,2024-08-13 20:08:22+00
3285,emily.white.3285@retailflow.com,Emily,White,+1-482-503-1341,true,2023-11-22 20:08:22+00,2023-11-22 20:08:22+00
3286,paul.white.3286@retailflow.com,Paul,White,+1-294-225-1550,true,2025-12-11 20:08:22+00,2025-12-11 20:08:22+00
3287,jennifer.scott.3287@retailflow.com,Jennifer,Scott,+1-476-661-2492,true,2023-11-29 20:08:22+00,2023-11-29 20:08:22+00
3288,mary.miller.3288@retailflow.com,Mary,Miller,+1-378-806-2274,true,2024-06-30 20:08:22+00,2024-06-30 20:08:22+00
3289,david.hill.3289@retailflow.com,David,Hill,+1-879-733-1512,true,2023-11-30 20:08:22+00,2023-11-30 20:08:22+00
3290,jane.white.3290@retailflow.com,Jane,White,+1-237-592-8444,true,2024-02-10 20:08:22+00,2024-02-10 20:08:22+00
3291,thomas.sanchez.3291@retailflow.com,Thomas,Sanchez,+1-544-973-5564,true,2024-08-11 20:08:22+00,2024-08-11 20:08:22+00
3292,emily.wilson.3292@retailflow.com,Emily,Wilson,+1-594-546-4691,false,2025-01-01 20:08:22+00,2025-01-01 20:08:22+00
3293,dorothy.ramirez.3293@retailflow.com,Dorothy,Ramirez,+1-662-593-3059,true,2025-07-12 20:08:22+00,2025-07-12 20:08:22+00
3294,matthew.perez.3294@retailflow.com,Matthew,Perez,+1-370-974-3339,true,2025-03-04 20:08:22+00,2025-03-04 20:08:22+00
3295,paul.garcia.3295@retailflow.com,Paul,Garcia,+1-832-870-7523,true,2025-11-20 20:08:22+00,2025-11-20 20:08:22+00
3296,joshua.white.3296@retailflow.com,Joshua,White,+1-389-294-2570,true,2023-11-01 20:08:22+00,2023-11-01 20:08:22+00
3297,joseph.wilson.3297@retailflow.com,Joseph,Wilson,+1-854-676-1996,true,2024-01-10 20:08:22+00,2024-01-10 20:08:22+00
3298,matthew.allen.3298@retailflow.com,Matthew,Allen,+1-860-429-7998,true,2025-04-07 20:08:22+00,2025-04-07 20:08:22+00
3299,thomas.hernandez.3299@retailflow.com,Thomas,Hernandez,+1-847-794-1947,true,2023-12-13 20:08:22+00,2023-12-13 20:08:22+00
3300,helen.young.3300@retailflow.com,Helen,Young,+1-888-740-6370,true,2025-10-28 20:08:22+00,2025-10-28 20:08:22+00
3301,emily.allen.3301@retailflow.com,Emily,Allen,+1-309-541-9682,true,2025-12-25 20:08:22+00,2025-12-25 20:08:22+00
3302,james.jackson.3302@retailflow.com,James,Jackson,+1-622-693-2163,true,2024-03-09 20:08:22+00,2024-03-09 20:08:22+00
3303,jane.smith.3303@retailflow.com,Jane,Smith,+1-941-350-7031,true,2024-04-12 20:08:22+00,2024-04-12 20:08:22+00
3304,jane.jones.3304@retailflow.com,Jane,Jones,+1-495-519-7674,true,2025-03-25 20:08:22+00,2025-03-25 20:08:22+00
3305,ashley.king.3305@retailflow.com,Ashley,King,+1-805-472-1652,true,2025-10-19 20:08:22+00,2025-10-19 20:08:22+00
3306,karen.taylor.3306@retailflow.com,Karen,Taylor,+1-621-669-1935,true,2024-06-13 20:08:22+00,2024-06-13 20:08:22+00
3307,donald.thompson.3307@retailflow.com,Donald,Thompson,+1-824-373-9033,true,2025-02-17 20:08:22+00,2025-02-17 20:08:22+00
3308,susan.sanchez.3308@retailflow.com,Susan,Sanchez,+1-590-961-2168,true,2024-06-21 20:08:22+00,2024-06-21 20:08:22+00
3309,jessica.hernandez.3309@retailflow.com,Jessica,Hernandez,+1-919-605-4574,true,2024-04-11 20:08:22+00,2024-04-11 20:08:22+00
3310,dorothy.flores.3310@retailflow.com,Dorothy,Flores,+1-730-688-2061,true,2025-11-20 20:08:22+00,2025-11-20 20:08:22+00
3311,david.nguyen.3311@retailflow.com,David,Nguyen,+1-537-719-7326,true,2025-08-28 20:08:22+00,2025-08-28 20:08:22+00
3312,elizabeth.hernandez.3312@retailflow.com,Elizabeth,Hernandez,+1-933-285-9491,true,2024-02-20 20:08:22+00,2024-02-20 20:08:22+00
3313,thomas.martinez.3313@retailflow.com,Thomas,Martinez,+1-457-866-3266,true,2024-10-28 20:08:22+00,2024-10-28 20:08:22+00
3314,nancy.davis.3314@retailflow.com,Nancy,Davis,+1-902-398-3517,true,2025-12-28 20:08:22+00,2025-12-28 20:08:22+00
3315,mark.lewis.3315@retailflow.com,Mark,Lewis,+1-635-949-8573,true,2025-03-19 20:08:22+00,2025-03-19 20:08:22+00
3316,sandra.brown.3316@retailflow.com,Sandra,Brown,+1-244-506-8084,true,2025-05-09 20:08:22+00,2025-05-09 20:08:22+00
3317,robert.hernandez.3317@retailflow.com,Robert,Hernandez,+1-926-823-8113,true,2024-03-04 20:08:22+00,2024-03-04 20:08:22+00
3318,joshua.lee.3318@retailflow.com,Joshua,Lee,+1-463-528-9226,true,2025-04-03 20:08:22+00,2025-04-03 20:08:22+00
3319,donald.davis.3319@retailflow.com,Donald,Davis,+1-552-402-5172,true,2025-07-12 20:08:22+00,2025-07-12 20:08:22+00
3320,mary.robinson.3320@retailflow.com,Mary,Robinson,+1-985-586-7983,true,2025-02-05 20:08:22+00,2025-02-05 20:08:22+00
3321,dorothy.martin.3321@retailflow.com,Dorothy,Martin,+1-550-843-5507,true,2024-03-07 20:08:22+00,2024-03-07 20:08:22+00
3322,anthony.clark.3322@retailflow.com,Anthony,Clark,+1-534-974-5815,true,2024-12-28 20:08:22+00,2024-12-28 20:08:22+00
3323,barbara.thomas.3323@retailflow.com,Barbara,Thomas,+1-423-557-7350,true,2024-10-29 20:08:22+00,2024-10-29 20:08:22+00
3324,sandra.scott.3324@retailflow.com,Sandra,Scott,+1-200-315-4306,true,2025-05-06 20:08:22+00,2025-05-06 20:08:22+00
3325,john.miller.3325@retailflow.com,John,Miller,+1-518-291-2887,true,2025-10-11 20:08:22+00,2025-10-11 20:08:22+00
3326,elizabeth.hernandez.3326@retailflow.com,Elizabeth,Hernandez,+1-761-275-2853,true,2024-12-29 20:08:22+00,2024-12-29 20:08:22+00
3327,donald.white.3327@retailflow.com,Donald,White,+1-223-577-8195,true,2023-12-01 20:08:22+00,2023-12-01 20:08:22+00
3328,betty.garcia.3328@retailflow.com,Betty,Garcia,+1-263-231-5338,true,2025-03-04 20:08:22+00,2025-03-04 20:08:22+00
3329,charles.scott.3329@retailflow.com,Charles,Scott,+1-208-848-9620,true,2025-07-06 20:08:22+00,2025-07-06 20:08:22+00
3330,barbara.anderson.3330@retailflow.com,Barbara,Anderson,+1-811-715-8794,true,2025-10-11 20:08:22+00,2025-10-11 20:08:22+00
3331,anthony.taylor.3331@retailflow.com,Anthony,Taylor,+1-948-590-2835,true,2025-03-17 20:08:22+00,2025-03-17 20:08:22+00
3332,andrew.hill.3332@retailflow.com,Andrew,Hill,+1-520-518-1837,true,2024-12-31 20:08:22+00,2024-12-31 20:08:22+00
3333,david.allen.3333@retailflow.com,David,Allen,+1-803-695-3653,true,2024-03-03 20:08:22+00,2024-03-03 20:08:22+00
3334,barbara.thompson.3334@retailflow.com,Barbara,Thompson,+1-908-502-1432,true,2023-12-16 20:08:22+00,2023-12-16 20:08:22+00
3335,margaret.davis.3335@retailflow.com,Margaret,Davis,+1-312-979-8753,true,2024-09-30 20:08:22+00,2024-09-30 20:08:22+00
3336,andrew.harris.3336@retailflow.com,Andrew,Harris,+1-593-331-8063,true,2024-05-01 20:08:22+00,2024-05-01 20:08:22+00
3337,david.thompson.3337@retailflow.com,David,Thompson,+1-955-559-4200,true,2024-04-30 20:08:22+00,2024-04-30 20:08:22+00
3338,patricia.miller.3338@retailflow.com,Patricia,Miller,+1-379-567-3590,true,2025-02-15 20:08:22+00,2025-02-15 20:08:22+00
3339,michael.lewis.3339@retailflow.com,Michael,Lewis,+1-559-324-9036,true,2025-05-01 20:08:22+00,2025-05-01 20:08:22+00
3340,dorothy.nguyen.3340@retailflow.com,Dorothy,Nguyen,+1-516-518-4609,true,2024-06-12 20:08:22+00,2024-06-12 20:08:22+00
3341,patricia.thompson.3341@retailflow.com,Patricia,Thompson,+1-913-885-9413,true,2024-02-02 20:08:22+00,2024-02-02 20:08:22+00
3342,paul.wilson.3342@retailflow.com,Paul,Wilson,+1-825-634-5597,true,2025-06-10 20:08:22+00,2025-06-10 20:08:22+00
3343,ashley.scott.3343@retailflow.com,Ashley,Scott,+1-630-876-9741,true,2024-02-22 20:08:22+00,2024-02-22 20:08:22+00
3344,donald.rodriguez.3344@retailflow.com,Donald,Rodriguez,+1-248-909-8202,true,2023-11-25 20:08:22+00,2023-11-25 20:08:22+00
3345,elizabeth.jackson.3345@retailflow.com,Elizabeth,Jackson,+1-280-630-5679,true,2024-05-24 20:08:22+00,2024-05-24 20:08:22+00
3346,william.king.3346@retailflow.com,William,King,+1-242-602-1160,true,2023-12-29 20:08:22+00,2023-12-29 20:08:22+00
3347,ashley.hill.3347@retailflow.com,Ashley,Hill,+1-874-291-8004,true,2025-01-02 20:08:22+00,2025-01-02 20:08:22+00
3348,jane.smith.3348@retailflow.com,Jane,Smith,+1-675-861-5788,true,2023-10-21 20:08:22+00,2023-10-21 20:08:22+00
3349,thomas.clark.3349@retailflow.com,Thomas,Clark,+1-966-554-2642,true,2024-08-04 20:08:22+00,2024-08-04 20:08:22+00
3350,dorothy.gonzalez.3350@retailflow.com,Dorothy,Gonzalez,+1-240-540-8483,true,2023-12-09 20:08:22+00,2023-12-09 20:08:22+00
3351,barbara.johnson.3351@retailflow.com,Barbara,Johnson,+1-667-936-7255,true,2024-10-19 20:08:22+00,2024-10-19 20:08:22+00
3352,sarah.brown.3352@retailflow.com,Sarah,Brown,+1-630-725-7713,true,2024-12-14 20:08:22+00,2024-12-14 20:08:22+00
3353,joseph.jones.3353@retailflow.com,Joseph,Jones,+1-384-888-5456,true,2025-12-16 20:08:22+00,2025-12-16 20:08:22+00
3354,daniel.nguyen.3354@retailflow.com,Daniel,Nguyen,+1-990-597-1820,true,2025-12-23 20:08:22+00,2025-12-23 20:08:22+00
3355,ashley.walker.3355@retailflow.com,Ashley,Walker,+1-283-779-2557,true,2024-07-30 20:08:22+00,2024-07-30 20:08:22+00
3356,william.clark.3356@retailflow.com,William,Clark,+1-540-202-2594,true,2024-07-11 20:08:22+00,2024-07-11 20:08:22+00
3357,dorothy.lewis.3357@retailflow.com,Dorothy,Lewis,+1-900-527-3050,true,2025-08-23 20:08:22+00,2025-08-23 20:08:22+00
3358,margaret.ramirez.3358@retailflow.com,Margaret,Ramirez,+1-545-967-2317,true,2024-08-18 20:08:22+00,2024-08-18 20:08:22+00
3359,jennifer.lee.3359@retailflow.com,Jennifer,Lee,+1-340-930-9010,true,2024-02-07 20:08:22+00,2024-02-07 20:08:22+00
3360,susan.jones.3360@retailflow.com,Susan,Jones,+1-295-731-3089,true,2025-02-05 20:08:22+00,2025-02-05 20:08:22+00
3361,lisa.hernandez.3361@retailflow.com,Lisa,Hernandez,+1-680-297-6402,true,2025-04-17 20:08:22+00,2025-04-17 20:08:22+00
3362,helen.clark.3362@retailflow.com,Helen,Clark,+1-849-717-8224,true,2025-01-31 20:08:22+00,2025-01-31 20:08:22+00
3363,steven.young.3363@retailflow.com,Steven,Young,+1-422-829-3898,true,2025-09-13 20:08:22+00,2025-09-13 20:08:22+00
3364,robert.thompson.3364@retailflow.com,Robert,Thompson,+1-259-423-2066,true,2025-01-16 20:08:22+00,2025-01-16 20:08:22+00
3365,sandra.torres.3365@retailflow.com,Sandra,Torres,+1-639-906-4590,true,2024-06-20 20:08:22+00,2024-06-20 20:08:22+00
3366,barbara.thomas.3366@retailflow.com,Barbara,Thomas,+1-856-731-5078,true,2025-04-05 20:08:22+00,2025-04-05 20:08:22+00
3367,emily.thomas.3367@retailflow.com,Emily,Thomas,+1-821-438-4506,true,2024-12-11 20:08:22+00,2024-12-11 20:08:22+00
3368,betty.taylor.3368@retailflow.com,Betty,Taylor,+1-407-799-8686,true,2025-08-28 20:08:22+00,2025-08-28 20:08:22+00
3369,robert.flores.3369@retailflow.com,Robert,Flores,+1-953-451-6494,true,2023-12-07 20:08:22+00,2023-12-07 20:08:22+00
3370,margaret.sanchez.3370@retailflow.com,Margaret,Sanchez,+1-488-646-6892,true,2025-09-23 20:08:22+00,2025-09-23 20:08:22+00
3371,sandra.robinson.3371@retailflow.com,Sandra,Robinson,+1-738-762-9388,true,2025-02-22 20:08:22+00,2025-02-22 20:08:22+00
3372,sarah.miller.3372@retailflow.com,Sarah,Miller,+1-499-813-2418,true,2024-09-17 20:08:22+00,2024-09-17 20:08:22+00
3373,richard.torres.3373@retailflow.com,Richard,Torres,+1-562-298-1339,true,2024-06-27 20:08:22+00,2024-06-27 20:08:22+00
3374,margaret.king.3374@retailflow.com,Margaret,King,+1-635-755-9604,true,2025-02-25 20:08:22+00,2025-02-25 20:08:22+00
3375,robert.lewis.3375@retailflow.com,Robert,Lewis,+1-616-582-2559,true,2025-05-16 20:08:22+00,2025-05-16 20:08:22+00
3376,elizabeth.torres.3376@retailflow.com,Elizabeth,Torres,+1-368-973-8829,true,2025-11-05 20:08:22+00,2025-11-05 20:08:22+00
3377,kenneth.lewis.3377@retailflow.com,Kenneth,Lewis,+1-621-702-7172,true,2025-07-28 20:08:22+00,2025-07-28 20:08:22+00
3378,elizabeth.anderson.3378@retailflow.com,Elizabeth,Anderson,+1-323-552-4233,true,2024-02-18 20:08:22+00,2024-02-18 20:08:22+00
3379,mary.brown.3379@retailflow.com,Mary,Brown,+1-232-732-6435,true,2024-05-19 20:08:22+00,2024-05-19 20:08:22+00
3380,robert.wilson.3380@retailflow.com,Robert,Wilson,+1-614-933-5121,true,2025-06-26 20:08:22+00,2025-06-26 20:08:22+00
3381,ashley.martin.3381@retailflow.com,Ashley,Martin,+1-264-499-8206,true,2025-08-26 20:08:22+00,2025-08-26 20:08:22+00
3382,joshua.jackson.3382@retailflow.com,Joshua,Jackson,+1-945-344-3910,true,2025-09-21 20:08:22+00,2025-09-21 20:08:22+00
3383,jennifer.garcia.3383@retailflow.com,Jennifer,Garcia,+1-430-347-5486,true,2024-01-27 20:08:22+00,2024-01-27 20:08:22+00
3384,daniel.garcia.3384@retailflow.com,Daniel,Garcia,+1-824-605-7425,true,2025-07-08 20:08:22+00,2025-07-08 20:08:22+00
3385,james.wilson.3385@retailflow.com,James,Wilson,+1-652-723-7095,true,2024-01-17 20:08:22+00,2024-01-17 20:08:22+00
3386,charles.hill.3386@retailflow.com,Charles,Hill,+1-288-704-7220,true,2023-12-23 20:08:22+00,2023-12-23 20:08:22+00
3387,donald.allen.3387@retailflow.com,Donald,Allen,+1-497-400-1001,true,2024-01-14 20:08:22+00,2024-01-14 20:08:22+00
3388,dorothy.perez.3388@retailflow.com,Dorothy,Perez,+1-777-514-2436,true,2024-02-25 20:08:22+00,2024-02-25 20:08:22+00
3389,charles.lopez.3389@retailflow.com,Charles,Lopez,+1-207-414-3313,true,2025-07-13 20:08:22+00,2025-07-13 20:08:22+00
3390,nancy.wright.3390@retailflow.com,Nancy,Wright,+1-576-493-6368,true,2024-08-22 20:08:22+00,2024-08-22 20:08:22+00
3391,thomas.wilson.3391@retailflow.com,Thomas,Wilson,+1-218-717-2828,true,2025-05-17 20:08:22+00,2025-05-17 20:08:22+00
3392,susan.lewis.3392@retailflow.com,Susan,Lewis,+1-437-300-5693,true,2023-11-03 20:08:22+00,2023-11-03 20:08:22+00
3393,john.gonzalez.3393@retailflow.com,John,Gonzalez,+1-768-355-9229,true,2025-10-31 20:08:22+00,2025-10-31 20:08:22+00
3394,jennifer.anderson.3394@retailflow.com,Jennifer,Anderson,+1-973-827-4327,true,2025-04-23 20:08:22+00,2025-04-23 20:08:22+00
3395,karen.nguyen.3395@retailflow.com,Karen,Nguyen,+1-742-353-6660,true,2024-07-23 20:08:22+00,2024-07-23 20:08:22+00
3396,matthew.lopez.3396@retailflow.com,Matthew,Lopez,+1-960-345-5087,true,2025-01-24 20:08:22+00,2025-01-24 20:08:22+00
3397,richard.white.3397@retailflow.com,Richard,White,+1-336-316-9565,true,2025-12-05 20:08:22+00,2025-12-05 20:08:22+00
3398,thomas.lopez.3398@retailflow.com,Thomas,Lopez,+1-808-998-6748,true,2025-11-02 20:08:22+00,2025-11-02 20:08:22+00
3399,emily.lewis.3399@retailflow.com,Emily,Lewis,+1-613-650-8485,false,2023-12-03 20:08:22+00,2023-12-03 20:08:22+00
3400,michael.wright.3400@retailflow.com,Michael,Wright,+1-269-823-1743,true,2024-12-28 20:08:22+00,2024-12-28 20:08:22+00
3401,patricia.young.3401@retailflow.com,Patricia,Young,+1-487-243-7954,true,2025-07-22 20:08:22+00,2025-07-22 20:08:22+00
3402,andrew.moore.3402@retailflow.com,Andrew,Moore,+1-998-820-2819,true,2024-04-11 20:08:22+00,2024-04-11 20:08:22+00
3403,paul.lopez.3403@retailflow.com,Paul,Lopez,+1-470-678-7602,true,2025-06-05 20:08:22+00,2025-06-05 20:08:22+00
3404,betty.martin.3404@retailflow.com,Betty,Martin,+1-432-720-6814,true,2024-07-11 20:08:22+00,2024-07-11 20:08:22+00
3405,james.moore.3405@retailflow.com,James,Moore,+1-860-520-1268,true,2025-01-30 20:08:22+00,2025-01-30 20:08:22+00
3406,nancy.white.3406@retailflow.com,Nancy,White,+1-479-431-5703,true,2023-10-09 20:08:22+00,2023-10-09 20:08:22+00
3407,nancy.torres.3407@retailflow.com,Nancy,Torres,+1-819-851-8284,true,2024-09-19 20:08:22+00,2024-09-19 20:08:22+00
3408,lisa.white.3408@retailflow.com,Lisa,White,+1-959-261-8802,true,2024-10-27 20:08:22+00,2024-10-27 20:08:22+00
3409,daniel.miller.3409@retailflow.com,Daniel,Miller,+1-458-566-4937,true,2024-06-11 20:08:22+00,2024-06-11 20:08:22+00
3410,nancy.perez.3410@retailflow.com,Nancy,Perez,+1-206-255-1414,true,2024-11-13 20:08:22+00,2024-11-13 20:08:22+00
3411,kenneth.anderson.3411@retailflow.com,Kenneth,Anderson,+1-799-877-3568,true,2025-08-05 20:08:22+00,2025-08-05 20:08:22+00
3412,william.martin.3412@retailflow.com,William,Martin,+1-960-748-6064,true,2025-03-19 20:08:22+00,2025-03-19 20:08:22+00
3413,betty.garcia.3413@retailflow.com,Betty,Garcia,+1-524-644-6359,true,2024-05-08 20:08:22+00,2024-05-08 20:08:22+00
3414,dorothy.wilson.3414@retailflow.com,Dorothy,Wilson,+1-621-314-2043,true,2025-08-09 20:08:22+00,2025-08-09 20:08:22+00
3415,jane.harris.3415@retailflow.com,Jane,Harris,+1-791-815-4755,true,2024-07-05 20:08:22+00,2024-07-05 20:08:22+00
3416,john.lopez.3416@retailflow.com,John,Lopez,+1-765-493-1924,true,2024-12-26 20:08:22+00,2024-12-26 20:08:22+00
3417,william.martinez.3417@retailflow.com,William,Martinez,+1-868-618-1874,true,2025-04-06 20:08:22+00,2025-04-06 20:08:22+00
3418,betty.jones.3418@retailflow.com,Betty,Jones,+1-761-478-5462,true,2025-12-15 20:08:22+00,2025-12-15 20:08:22+00
3419,mary.young.3419@retailflow.com,Mary,Young,+1-856-252-7107,true,2025-04-15 20:08:22+00,2025-04-15 20:08:22+00
3420,emily.white.3420@retailflow.com,Emily,White,+1-601-206-6058,true,2025-03-27 20:08:22+00,2025-03-27 20:08:22+00
3421,mark.sanchez.3421@retailflow.com,Mark,Sanchez,+1-843-583-7162,true,2024-10-13 20:08:22+00,2024-10-13 20:08:22+00
3422,susan.robinson.3422@retailflow.com,Susan,Robinson,+1-638-537-8941,true,2024-06-28 20:08:22+00,2024-06-28 20:08:22+00
3423,nancy.moore.3423@retailflow.com,Nancy,Moore,+1-431-672-3489,true,2024-05-29 20:08:22+00,2024-05-29 20:08:22+00
3424,nancy.jones.3424@retailflow.com,Nancy,Jones,+1-982-987-6054,true,2025-06-22 20:08:22+00,2025-06-22 20:08:22+00
3425,david.thomas.3425@retailflow.com,David,Thomas,+1-696-660-4148,true,2024-03-23 20:08:22+00,2024-03-23 20:08:22+00
3426,patricia.gonzalez.3426@retailflow.com,Patricia,Gonzalez,+1-955-385-9437,true,2024-10-03 20:08:22+00,2024-10-03 20:08:22+00
3427,betty.torres.3427@retailflow.com,Betty,Torres,+1-873-558-4526,true,2024-06-21 20:08:22+00,2024-06-21 20:08:22+00
3428,andrew.perez.3428@retailflow.com,Andrew,Perez,+1-664-753-2745,true,2024-06-05 20:08:22+00,2024-06-05 20:08:22+00
3429,jessica.thompson.3429@retailflow.com,Jessica,Thompson,+1-885-975-2870,true,2025-03-03 20:08:22+00,2025-03-03 20:08:22+00
3430,john.clark.3430@retailflow.com,John,Clark,+1-572-624-3318,true,2024-11-20 20:08:22+00,2024-11-20 20:08:22+00
3431,margaret.anderson.3431@retailflow.com,Margaret,Anderson,+1-709-708-7972,true,2024-10-13 20:08:22+00,2024-10-13 20:08:22+00
3432,thomas.rodriguez.3432@retailflow.com,Thomas,Rodriguez,+1-438-774-2675,true,2024-10-18 20:08:22+00,2024-10-18 20:08:22+00
3433,william.martin.3433@retailflow.com,William,Martin,+1-594-364-9989,true,2024-07-19 20:08:22+00,2024-07-19 20:08:22+00
3434,susan.garcia.3434@retailflow.com,Susan,Garcia,+1-845-404-2265,true,2024-02-06 20:08:22+00,2024-02-06 20:08:22+00
3435,thomas.walker.3435@retailflow.com,Thomas,Walker,+1-392-504-6025,true,2024-09-19 20:08:22+00,2024-09-19 20:08:22+00
3436,paul.harris.3436@retailflow.com,Paul,Harris,+1-277-824-7673,true,2024-06-08 20:08:22+00,2024-06-08 20:08:22+00
3437,donald.moore.3437@retailflow.com,Donald,Moore,+1-228-662-4199,true,2024-04-15 20:08:22+00,2024-04-15 20:08:22+00
3438,helen.torres.3438@retailflow.com,Helen,Torres,+1-256-594-3043,true,2024-07-30 20:08:22+00,2024-07-30 20:08:22+00
3439,daniel.taylor.3439@retailflow.com,Daniel,Taylor,+1-541-520-2276,true,2024-05-10 20:08:22+00,2024-05-10 20:08:22+00
3440,joseph.smith.3440@retailflow.com,Joseph,Smith,+1-268-636-2427,true,2024-02-13 20:08:22+00,2024-02-13 20:08:22+00
3441,patricia.thomas.3441@retailflow.com,Patricia,Thomas,+1-704-905-6726,true,2025-06-30 20:08:22+00,2025-06-30 20:08:22+00
3442,anthony.martin.3442@retailflow.com,Anthony,Martin,+1-278-559-8766,true,2025-05-11 20:08:22+00,2025-05-11 20:08:22+00
3443,nancy.allen.3443@retailflow.com,Nancy,Allen,+1-270-215-1094,true,2024-08-19 20:08:22+00,2024-08-19 20:08:22+00
3444,william.moore.3444@retailflow.com,William,Moore,+1-796-907-6884,true,2025-01-30 20:08:22+00,2025-01-30 20:08:22+00
3445,emily.wright.3445@retailflow.com,Emily,Wright,+1-463-447-9527,true,2024-07-17 20:08:22+00,2024-07-17 20:08:22+00
3446,jane.hill.3446@retailflow.com,Jane,Hill,+1-818-232-8465,true,2025-12-13 20:08:22+00,2025-12-13 20:08:22+00
3447,john.harris.3447@retailflow.com,John,Harris,+1-887-202-5287,true,2024-12-29 20:08:22+00,2024-12-29 20:08:22+00
3448,jennifer.rodriguez.3448@retailflow.com,Jennifer,Rodriguez,+1-667-387-3725,true,2025-06-02 20:08:22+00,2025-06-02 20:08:22+00
3449,anthony.williams.3449@retailflow.com,Anthony,Williams,+1-539-799-1787,true,2025-04-08 20:08:22+00,2025-04-08 20:08:22+00
3450,susan.taylor.3450@retailflow.com,Susan,Taylor,+1-803-410-1858,true,2023-10-10 20:08:22+00,2023-10-10 20:08:22+00
3451,william.gonzalez.3451@retailflow.com,William,Gonzalez,+1-893-874-6680,true,2024-04-10 20:08:22+00,2024-04-10 20:08:22+00
3452,lisa.hernandez.3452@retailflow.com,Lisa,Hernandez,+1-678-461-1181,true,2024-01-13 20:08:22+00,2024-01-13 20:08:22+00
3453,sandra.garcia.3453@retailflow.com,Sandra,Garcia,+1-918-404-8114,true,2024-12-20 20:08:22+00,2024-12-20 20:08:22+00
3454,dorothy.williams.3454@retailflow.com,Dorothy,Williams,+1-243-622-3083,true,2024-06-26 20:08:22+00,2024-06-26 20:08:22+00
3455,joshua.flores.3455@retailflow.com,Joshua,Flores,+1-392-750-6229,true,2024-05-23 20:08:22+00,2024-05-23 20:08:22+00
3456,nancy.lee.3456@retailflow.com,Nancy,Lee,+1-380-810-5436,true,2024-04-02 20:08:22+00,2024-04-02 20:08:22+00
3457,andrew.gonzalez.3457@retailflow.com,Andrew,Gonzalez,+1-638-702-7682,true,2024-10-23 20:08:22+00,2024-10-23 20:08:22+00
3458,richard.king.3458@retailflow.com,Richard,King,+1-704-564-4444,true,2024-03-14 20:08:22+00,2024-03-14 20:08:22+00
3459,thomas.perez.3459@retailflow.com,Thomas,Perez,+1-972-664-5727,true,2024-06-01 20:08:22+00,2024-06-01 20:08:22+00
3460,susan.martinez.3460@retailflow.com,Susan,Martinez,+1-580-493-4524,true,2025-11-24 20:08:22+00,2025-11-24 20:08:22+00
3461,dorothy.wright.3461@retailflow.com,Dorothy,Wright,+1-941-787-3484,true,2023-11-25 20:08:22+00,2023-11-25 20:08:22+00
3462,david.wilson.3462@retailflow.com,David,Wilson,+1-796-546-6953,true,2025-09-12 20:08:22+00,2025-09-12 20:08:22+00
3463,matthew.taylor.3463@retailflow.com,Matthew,Taylor,+1-301-468-3073,true,2025-07-15 20:08:22+00,2025-07-15 20:08:22+00
3464,paul.miller.3464@retailflow.com,Paul,Miller,+1-544-861-1595,true,2025-04-01 20:08:22+00,2025-04-01 20:08:22+00
3465,sarah.davis.3465@retailflow.com,Sarah,Davis,+1-854-561-2645,true,2025-05-31 20:08:22+00,2025-05-31 20:08:22+00
3466,mark.flores.3466@retailflow.com,Mark,Flores,+1-896-241-4401,true,2025-06-17 20:08:22+00,2025-06-17 20:08:22+00
3467,donald.garcia.3467@retailflow.com,Donald,Garcia,+1-781-665-5052,true,2025-07-03 20:08:22+00,2025-07-03 20:08:22+00
3468,paul.ramirez.3468@retailflow.com,Paul,Ramirez,+1-854-996-3648,true,2024-03-25 20:08:22+00,2024-03-25 20:08:22+00
3469,richard.smith.3469@retailflow.com,Richard,Smith,+1-837-826-9750,true,2024-10-13 20:08:22+00,2024-10-13 20:08:22+00
